X,Y,CCN,ADDRESS,DATE_OF_OFFENSE,TIME_OF_OFFENSE,DATE_OFFENSE_RECORDED,REPORT_YEAR,MONTH,POLICE_DISTRICT,WARD,TYPE_OF_HATE_BIAS,TARGETED_GROUP,TOP_OFFENSE_TYPE,MAR_ID,MAR_XCOORD,MAR_YCOORD,MAR_LATITUDE,MAR_LONGITUDE,SE_ANNO_CAD_DATA,GLOBALID,CREATED_USER,CREATED_DATE,LAST_EDITED_USER,LAST_EDITED_DATE,OBJECTID,SHAPE
-77.0703256565604,38.965356926809,20163994,5600 block of Nevada Ave NW,2020/11/15 05:00:00+00,0000,2020/11/16 05:00:00+00,2020,11,2D,Ward 3,Sexual Orientation,,Damage/Defacing/Destruction of Property,814729,393905.47,144161.97,38.96534913,-77.07032335,,{7C0F7316-A66D-4C86-B0E8-C1B375596F4C},,,MPD,2024/02/16 21:02:52+00,3065,
-77.0319554390246,38.9100250159937,20166437,1500 block of 14th St NW,2020/11/21 05:00:00+00,1352,2020/11/21 05:00:00+00,2020,11,2D,Ward 2,Political Affiliation,,Simple Assault,804371,397228.65,138017.78,38.91001723,-77.03195314,,{48760756-884A-4F71-ACD4-B0665B51D63F},,,MPD,2024/02/16 21:02:52+00,3066,
-76.9955697422863,38.8973407651804,20173485,700 block of F St NE,2020/12/06 05:00:00+00,1234,2020/12/06 05:00:00+00,2020,12,1D,Ward 6,Ethnicity/National Origin,Asian,Simple Assault,815155,400384.51,136609.25,38.89733298,-76.99556746,,{8FFEBE08-A808-45FC-9E03-9AAA39F15E55},,,MPD,2024/02/16 21:02:52+00,3067,
-77.0137216172186,38.8812908979028,20174403,100 block of G St SW ,2020/12/07 05:00:00+00,1527,2020/12/07 05:00:00+00,2020,12,1D,Ward 6,Ethnicity/National Origin,Black/African,Threats,808513,398809.62,134827.67,38.88128311,-77.01371933,,{2B1F2C0D-DC12-43D1-A116-7D1AF2315163},,,MPD,2024/02/16 21:02:52+00,3068,
-77.0355623799762,38.9025318185051,20176149,1500 block of K St NW,2020/12/11 05:00:00+00,2349,2020/12/12 05:00:00+00,2020,12,2D,Ward 2,Political Affiliation,,Simple Assault,801818,396915.49,137186.09,38.90252403,-77.03556009,,{281759B8-6812-4F4A-AEA5-963942209801},,,MPD,2024/02/16 21:02:52+00,3069,
-77.025020644115,38.9032476534395,20176873,900 block of Massachusetts Ave NW,2020/12/12 05:00:00+00,1500,2020/12/13 05:00:00+00,2020,12,2D,Ward 2,Sexual Orientation,,Damage/Defacing/Destruction of Property,812637,397829.91,137265.25,38.90323987,-77.02501835,,{EB3C0A98-63C9-48A4-8C22-51F68391A28B},,,MPD,2024/02/16 21:02:52+00,3070,
-77.027039748172,38.9019361273319,20176767,900 block of 11th St NW,2020/12/12 05:00:00+00,1800,2020/12/13 05:00:00+00,2020,12,2D,Ward 2,Race,Black,Damage/Defacing/Destruction of Property,814937,397654.73,137119.71,38.90192834,-77.02703746,,{FA230D3B-2E29-41DF-92A0-2FE10715E474},,,MPD,2024/02/16 21:02:52+00,3071,
-76.9799252900536,38.927270686662,20177768,1700 block of Rhode Island Ave NE,2020/12/15 05:00:00+00,1522,2020/12/15 05:00:00+00,2020,12,5D,Ward 5,Ethnicity/National Origin,Latino/Hispanic,Simple Assault,815118,401740.89,139931.9,38.92726289,-76.97992301,,{8958975A-6C3D-4486-BEB2-F8D4F546C71E},,,MPD,2024/02/16 21:02:52+00,3072,
-77.0364889227448,38.9268486375304,20180662,3000 block of 16th St NW,2020/12/21 05:00:00+00,1802,2020/12/21 05:00:00+00,2020,12,3D,Ward 1,Sexual Orientation,,Threats,813624,396836.2,139885.49,38.92684085,-77.03648663,,{5F641112-2602-4D9A-A747-F67AB7AF8B75},,,MPD,2024/02/16 21:02:52+00,3073,
-77.0301986074395,38.8955141023358,20181549,1300 block of Pennslylvania Abe NW,2020/12/23 05:00:00+00,1452,2020/12/23 05:00:00+00,2020,12,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,800757,397380.49,136406.9,38.89550632,-77.03019631,,{373239AF-4DF2-419D-9DCF-7A6190F1ED19},,,MPD,2024/02/16 21:02:52+00,3074,
-76.9846224083086,38.8593266642806,21010978,2200 block of Hunter Pl SE,2021/01/04 05:00:00+00,1845,2021/01/25 05:00:00+00,2021,1,7D,Ward 8,Race,Black,Damage/Defacing/Destruction of Property,808580,401334.87,132389.5,38.85931888,-76.98462013,,{50087A93-9B53-4743-9214-EE1834F7F9D1},,,MPD,2024/02/16 21:02:52+00,3075,
-76.9651363306571,38.9171450071443,21002827,2700 block of New York Ave NE,2021/01/06 05:00:00+00,2245,2021/01/06 05:00:00+00,2021,1,5D,Ward 5,Ethnicity/National Origin,Jewish,Displaying Symbols,800345,403023.68,138808.25,38.91713721,-76.96513406,,{B68C6FB6-BAD2-412F-8771-DDB0DA75495D},,,MPD,2024/02/16 21:02:52+00,3076,
-77.0394521495712,38.9019393511348,21002939,900 block of 17th St NW,2021/01/07 05:00:00+00,0822,2021/01/07 05:00:00+00,2021,1,2D,Ward 2,Race,Black,Threats,803806,396578.06,137120.46,38.90193156,-77.03944985,,{57D83231-DA17-4DB7-A902-55ADEF3769B6},,,MPD,2024/02/16 21:02:52+00,3077,
-77.0212767323442,38.9470531475005,21003823,Unit block of Sherman Cir NW,2021/01/09 05:00:00+00,0016,2021/01/09 05:00:00+00,2021,1,4D,Ward 4,Sexual Orientation,,Damage/Defacing/Destruction of Property,805553,398155.79,142127.95,38.94704535,-77.02127444,,{AD1EEB79-45A1-453A-9A94-9D13A01EC23A},,,MPD,2024/02/16 21:02:52+00,3078,
-77.0653466409381,38.947322201428,21006087,4400 block of Connecticut Ave NW,2021/01/14 05:00:00+00,0735,2021/01/14 05:00:00+00,2021,1,2D,Ward 3,Ethnicity/National Origin,Mexican,Simple Assault,801413,394335.54,142159.63,38.94731441,-77.06534433,,{BA4BF1A6-CE89-481B-8CA5-612007AA0ABE},,,MPD,2024/02/16 21:02:52+00,3079,
-77.0354087839786,38.9312582687328,21008545,1500 block of Park Rd NW,2021/01/19 05:00:00+00,1541,2021/01/19 05:00:00+00,2021,1,3D,Ward 1,Ethnicity/National Origin,Latino/Hispanic,ADW,811355,396930.05,140374.96,38.93125048,-77.03540649,,{CB7DF235-323B-46E1-A66B-E69D4CECB0F1},,,MPD,2024/02/16 21:02:52+00,3080,
-77.066072857644,38.905541931068,21011703,1200 block of 33rd St NW,2021/01/26 05:00:00+00,1619,2021/01/26 05:00:00+00,2021,1,2D,Ward 2,Ethnicity/National Origin,Chinese,Simple Assault,814618,394269.23,137521.71,38.90553414,-77.06607055,,{EE9F2458-EA30-4517-BC4C-04E7F5636705},,,MPD,2024/02/16 21:02:52+00,3081,
-76.988873547344,38.91178269105,21011796,1000 block of Mount Olivet Rd NE,2021/01/26 05:00:00+00,1905,2021/01/26 05:00:00+00,2021,1,5D,Ward 5,Sexual Orientation,,Simple Assault,816378,400965.19,138212.47,38.9117749,-76.98887127,,{3C23A645-1651-4317-BF01-E8601196D6F0},,,MPD,2024/02/16 21:02:52+00,3082,
-77.0365252794246,38.9100205237909,21020755,1500 block of 16th St NW,2021/02/13 05:00:00+00,0123,2021/02/13 05:00:00+00,2021,2,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,806024,396832.3,138017.43,38.91001273,-77.03652298,,{16A86704-3F70-422D-AB42-B7F5A5798CF8},,,MPD,2024/02/16 21:02:52+00,3083,
-77.0054621953635,38.9126051939903,21027015,100 block of R St NE,2021/03/02 05:00:00+00,1515,2021/03/02 05:00:00+00,2021,3,5D,Ward 5,Ethnicity/National Origin,Jewish,Displaying Symbols,801566,399526.47,138303.73,38.9125974,-77.00545991,,{301A4EC0-5CDC-4A26-9590-EE6B81CBF027},,,MPD,2024/02/16 21:02:52+00,3084,
-77.0169191262798,38.9025278086911,21028370,400 block of K St NW,2021/03/04 05:00:00+00,2030,2021/03/04 05:00:00+00,2021,3,1D,Ward 6,Race,Asian,Simple Assault,816529,398532.62,137185.18,38.90252002,-77.01691684,,{1CCDDBD6-86AD-4CC6-AFF2-835EA5ADEB5E},,,MPD,2024/02/16 21:02:52+00,3085,
-76.9730946472268,38.916563100181,21028665,1900 block of Bladensburg Rd NE,2021/03/05 05:00:00+00,2017,2021/03/05 05:00:00+00,2021,3,5D,Ward 5,Race,White,Threats,802130,402333.53,138743.42,38.91655531,-76.97309237,,{D9A655AD-92C6-4FED-811E-84D003644028},,,MPD,2024/02/16 21:02:52+00,3086,
-76.9911198394066,38.9340291161528,21030972,3600 block of 12th ST NE,2021/03/10 05:00:00+00,2045,2021/03/10 05:00:00+00,2021,3,5D,Ward 5,Ethnicity/National Origin,Chinese,Threats,810265,400770.13,140681.99,38.93402132,-76.99111756,,{244189D5-3DD6-416F-BB87-09E7BE2448F3},,,MPD,2024/02/16 21:02:52+00,3087,
-76.9885584362906,38.9210870980118,21032249,1300 block of Bryant St NE,2021/03/13 05:00:00+00,1303,2021/03/13 05:00:00+00,2021,3,5D,Ward 5,Race,Black,Threats,814182,400992.39,139245.34,38.92107931,-76.98855616,,{45F70327-A843-4B7F-B5A0-7B3ED211F3E1},,,MPD,2024/02/16 21:02:52+00,3088,
-77.0332566231709,38.9083893678218,21033334,1400 block of Rhode Island Ave NW,2021/03/14 05:00:00+00,1900,2021/03/14 05:00:00+00,2021,3,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,806822,397115.73,137836.25,38.90838158,-77.03325433,,{C1566ED6-C2AF-4EF3-A5B0-601110EF2DB7},,,MPD,2024/02/16 21:02:52+00,3089,
-77.0580828364515,38.9348320736476,21034649,3400 block of Connecticut Ave NW,2021/03/17 04:00:00+00,1045,2021/03/17 04:00:00+00,2021,3,2D,Ward 3,Ethnicity/National Origin,Ethiopian,Threats,803643,394964.33,140772.69,38.93482428,-77.05808053,,{E4646294-ADCE-4B7F-AB98-0FC1E28C9F47},,,MPD,2024/02/16 21:02:52+00,3090,
-77.0163751576107,38.8832476491012,21036861,300 block of E St SW,2021/03/23 04:00:00+00,1052,2021/03/23 04:00:00+00,2021,3,1D,Ward 6,Race,Black,Damage/Defacing/Destruction of Property,803860,398579.42031664,135044.92233075,38.88323987,-77.01637287,,{7F441422-3464-4FC9-8A1F-623A6F335A3A},,,MPD,2024/02/16 21:02:52+00,3091,
-77.0013073650189,38.8886883360875,21038249,300 block of A St SE,2021/03/26 04:00:00+00,1100,2021/03/26 04:00:00+00,2021,3,1D,Ward 6,Race,Black,Displaying Symbols,810180,399886.77423785,135648.75388331,38.88868055,-77.00130508,,{185CB412-51B2-4B6D-9106-DFDCD2DEC03E},,,MPD,2024/02/16 21:02:52+00,3092,
-77.0219095930979,38.8840454678262,21038453,400 block of 7th St SW,2021/03/26 04:00:00+00,1843,2021/03/26 04:00:00+00,2021,3,1D,Ward 6,Ethnicity/National Origin,Chinese,Simple Assault,811088,398099.25062019,135133.58697084,38.88403768,-77.0219073,,{A62F9F6B-ADF4-4A0D-B937-43DB17EDD7E2},,,MPD,2024/02/16 21:02:52+00,3093,
-76.9817723938384,38.9049974330122,21039497,1500 block of Queen St NE,2021/03/28 04:00:00+00,2341,2021/03/29 04:00:00+00,2021,3,5D,Ward 5,Race,Black,Threats,801155,401581.22,137459.35,38.90498964,-76.98177012,,{345C19A0-59B5-4852-829F-D21977AAE6DA},,,MPD,2024/02/16 21:02:52+00,3094,
-76.9973177372149,38.8851420886596,21039732,600 block of Pennsylvania Ave SE,2021/03/29 04:00:00+00,1430,2021/03/29 04:00:00+00,2021,3,1D,Ward 6,Ethnicity/National Origin,Chinese,Simple Assault,801982,400232.91628617,135255.09557895,38.8851343,-76.99731546,,{1888D6D3-597D-461D-A1AA-65E3DDD5555F},,,MPD,2024/02/16 21:02:52+00,3095,
-77.0270738061812,38.9719210513473,21041559,6700 block of Georgia Ave NW,2021/04/02 04:00:00+00,0845,2021/04/02 04:00:00+00,2021,4,4D,Ward 4,Sexual Orientation,,Simple Assault,800621,397654.08,144888.65,38.97191325,-77.02707151,,{F70DB619-2A3A-41A1-8756-74EE0C616EB2},,,MPD,2024/02/16 21:02:52+00,3096,
-77.0327321588336,38.9295246790098,21041712,3100 block of 14th St NW,2021/04/02 04:00:00+00,1601,2021/04/02 04:00:00+00,2021,4,3D,Ward 1,Ethnicity/National Origin,Pakistani,Simple Assault,800897,397162.06,140182.43,38.92951689,-77.03272986,,{64104C8B-7EF3-4067-8078-342ED7033259},,,MPD,2024/02/16 21:02:52+00,3097,
-77.0376108274521,38.9841681543244,21041567,1600 block of Jonquil St NW,2021/04/02 04:00:00+00,0850,2021/04/02 04:00:00+00,2021,4,4D,Ward 4,Sexual Orientation,,Simple Assault,813007,396741.54,146248.52,38.98416035,-77.03760853,,{A9C7136C-CF33-4554-8CC2-65B4038D7D86},,,MPD,2024/02/16 21:02:52+00,3098,
-77.0237178042635,38.9324327565621,21042735,3400 block of Georgia Ave NW,2021/04/04 04:00:00+00,1906,2021/04/04 04:00:00+00,2021,4,4D,Ward 1,Ethnicity/National Origin,Chinese,Threats,814582,397943.76,140505.01,38.93242496,-77.02371551,,{B1D54F1A-E406-41CA-BA87-E2148C0D9CF4},,,MPD,2024/02/16 21:02:52+00,3099,
-77.000045971892,38.8947955351116,21043301,400 block of D St NE,2021/04/05 04:00:00+00,2130,2021/04/05 04:00:00+00,2021,4,1D,Ward 6,Race,Black,Simple Assault,813700,399996.21,136326.7,38.89478775,-77.00004369,,{9BE5E46B-3274-4974-896C-70079BCD8EB8},,,MPD,2024/02/16 21:02:52+00,3100,
-77.0466367009081,38.910202136751,21044346,1500 block of 21st ST NW,2021/04/07 04:00:00+00,1948,2021/04/07 04:00:00+00,2021,4,2D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,814335,395955.33,138037.99,38.91019435,-77.0466344,,{281749CF-829E-4995-BAB6-9C65032CDA57},,,MPD,2024/02/16 21:02:52+00,3101,
-76.9703654594974,38.8966639370947,21045246,500 block of Oklahoma Ave NE,2021/04/09 04:00:00+00,1700,2021/04/09 04:00:00+00,2021,4,5D,Ward 7,Race,White,Simple Assault,806481,402570.93232034,136534.52457214,38.89665615,-76.97036319,,{985EC659-5EB5-44B4-8F9D-CFAD655047F3},,,MPD,2024/02/16 21:02:52+00,3102,
-77.0085572436584,38.9105831761051,21046194,Unit block of Florida Ave  NE,2021/04/11 04:00:00+00,1840,2021/04/11 04:00:00+00,2021,4,5D,Ward 5,Sexual Orientation,,Threats,812113,399258.02,138079.29,38.91057539,-77.00855496,,{4DFF62BB-F239-4DA6-A341-26C039C5C2DF},,,MPD,2024/02/16 21:02:52+00,3103,
-76.9827178713525,38.9164851957761,21046067,1500 block of New York Ave NE,2021/04/11 04:00:00+00,1315,2021/04/11 04:00:00+00,2021,4,5D,Ward 5,Gender Identity/Expression,,Threats,816643,401498.97,138734.57,38.9164774,-76.98271559,,{96548383-6D94-4D15-908B-FE1F3541ADD9},,,MPD,2024/02/16 21:02:52+00,3104,
-77.0319555858751,38.914470001592,21050970,1800 block of 14th St NW,2021/04/21 04:00:00+00,2240,2021/04/22 04:00:00+00,2021,4,3D,Ward 2,Ethnicity/National Origin,Hispanic,Simple Assault,810471,397228.81,138511.21,38.91446221,-77.03195329,,{80EA9B60-48CD-416E-8B27-193449C3EC4D},,,MPD,2024/02/16 21:02:52+00,3105,
-77.0514129856732,38.9045081167106,21050906,1100 block of 24th St NW,2021/04/21 04:00:00+00,2015,2021/04/21 04:00:00+00,2021,4,2D,Ward 2,Race,Black,Threats,814549,395540.72,137406.13,38.90450033,-77.05141069,,{9E5F311C-F660-4E7A-8901-A955BAA22186},,,MPD,2024/02/16 21:02:52+00,3106,
-77.0234788822531,38.897214624231,21052163,800 block of F St NW,2021/04/24 04:00:00+00,1240,2021/04/24 04:00:00+00,2021,4,1D,Ward 2,Ethnicity/National Origin,Asian,Simple Assault,800849,397963.47,136595.5,38.89720684,-77.02347659,,{92C08184-A0EF-4452-90DF-8AB9F21235CB},,,MPD,2024/02/16 21:02:52+00,3107,
-77.0319558970722,38.9159364685239,21052372,1900 block of 14th St NW,2021/04/24 04:00:00+00,2030,2021/04/24 04:00:00+00,2021,4,3D,Ward 2,Ethnicity/National Origin,Hispanic,Simple Assault,810664,397228.84,138674,38.91592868,-77.0319536,,{80B00462-C386-44CD-BC97-4FC61AA7263A},,,MPD,2024/02/16 21:02:52+00,3108,
-76.9351676636636,38.9028399414557,21052704,4700 block of Sheriff Rd NE,2021/04/24 04:00:00+00,1700,2021/04/25 04:00:00+00,2021,4,6D,Ward 7,Sexual Orientation,,Threats,811264,405623.78,137221.69,38.90283215,-76.9351654,,{0EE9C52F-9D00-4E56-B600-6889DB03C682},,,MPD,2024/02/16 21:02:52+00,3109,
-77.0689736354409,38.9054824208905,21052594,1200 block of 35th St NW,2021/04/25 04:00:00+00,1142,2021/04/25 04:00:00+00,2021,4,2D,Ward 2,Ethnicity/National Origin,Japanese,Damage/Defacing/Destruction of Property,802910,394017.62,137515.29,38.90547463,-77.06897133,,{E262078A-3C23-48F8-94FE-F1968A9D5409},,,MPD,2024/02/16 21:02:52+00,3110,
-77.0106211667441,38.900215204753,21058845,Unit block of H St NW,2021/05/05 04:00:00+00,1455,2021/05/07 04:00:00+00,2021,5,1D,Ward 6,Ethnicity/National Origin,Asian,Threats,804579,399078.88,136928.38,38.90020742,-77.01061888,,{4DD8AE5A-FF3E-4570-9E8D-60C363A65A29},,,MPD,2024/02/16 21:02:52+00,3111,
-77.0176370262884,38.8778743896329,21059162,1100 block of 4th ST SW,2021/05/07 04:00:00+00,2322,2021/05/08 04:00:00+00,2021,5,1D,Ward 6,Sexual Orientation,,Threats,815976,398469.82,134448.47,38.87786661,-77.01763474,,{39B5499D-BF4A-471C-9067-CE0A4363DA21},,,MPD,2024/02/16 21:02:52+00,3112,
-77.0035438666171,38.9001255503422,21060076,700 block of 2nd St NE,2021/05/09 04:00:00+00,2154,2021/05/09 04:00:00+00,2021,5,1D,Ward 6,Race,Black,Simple Assault,802259,399692.79,136918.38,38.90011776,-77.00354158,,{710500B5-B8A3-4DC0-8810-F2A289D2DE76},,,MPD,2024/02/16 21:02:52+00,3113,
-76.983411424809,38.8811846436043,21059821,1500 block of Potomac Ave SE,2021/05/09 04:00:00+00,1130,2021/05/09 04:00:00+00,2021,5,1D,Ward 6,Race,White,Simple Assault,804301,401439.53443129,134815.91615454,38.88117686,-76.98340915,,{40538342-05C2-41D9-81D3-B95E383004DA},,,MPD,2024/02/16 21:02:52+00,3114,
-77.0319540542782,38.9092503887715,21061763,1400 block of 14th St NW,2021/05/12 04:00:00+00,2110,2021/05/13 04:00:00+00,2021,5,2D,Ward 2,Race,Black,Simple Assault,811823,397228.74,137931.79,38.9092426,-77.03195176,,{97C30698-6ADC-4371-8948-E8D19E162544},,,MPD,2024/02/16 21:02:52+00,3115,
-76.9274655491463,38.8988349297788,21062702,700 block of 51st St NE,2021/05/14 04:00:00+00,1821,2021/05/14 04:00:00+00,2021,5,6D,Ward 7,Sexual Orientation,,ADW,812136,406292.21753979,136777.60444436,38.89882714,-76.92746329,,{35143C4A-6EF6-443A-A233-91F5DFA0756C},,,MPD,2024/02/16 21:02:52+00,3116,
-77.0337752566773,38.9352427655384,21065047,1400 block of Otis Pl NW,2021/05/18 04:00:00+00,2003,2021/05/19 04:00:00+00,2021,5,4D,Ward 1,Sexual Orientation,,Threats,800354,397071.85,140817.22,38.93523497,-77.03377296,,{D23F9FC6-9EFD-4766-B749-0100D89AE1AD},,,MPD,2024/02/16 21:02:52+00,3117,
-77.0272902601978,38.9040388895866,21065727,1100 block of Massachusetts Ave NW,2021/05/20 04:00:00+00,0900,2021/05/20 04:00:00+00,2021,5,3D,Ward 2,Ethnicity/National Origin,Jewish,Displaying Symbols,807492,397633.07,137353.14,38.9040311,-77.02728797,,{A883CFB8-5579-479A-B32C-5CAF2C52F2E9},,,MPD,2024/02/16 21:02:52+00,3118,
-77.0189309797173,38.9003438739552,21068703,800 block of 5th St NW,2021/05/25 04:00:00+00,1615,2021/05/25 04:00:00+00,2021,5,1D,Ward 6,Ethnicity/National Origin,African,Simple Assault,801612,398358.06,136942.78,38.90033609,-77.01892869,,{09F34053-4431-48A4-80B8-3997E5A309B4},,,MPD,2024/02/16 21:02:52+00,3119,
-76.919588788557,38.8923809116353,21071427,200 block of 57th St NE,2021/05/30 04:00:00+00,1813,2021/05/30 04:00:00+00,2021,5,6D,Ward 7,Gender Identity/Expression,,Simple Assault,805402,406976.12,136061.73,38.89237312,-76.91958653,,{D84C131E-D94D-40F0-BB9D-EF981709039F},,,MPD,2024/02/16 21:02:52+00,3120,
-76.9803888921914,38.8996229134364,21075211,1600 block of Benning Rd NE,2021/06/06 04:00:00+00,1752,2021/06/06 04:00:00+00,2021,6,5D,Ward 7,Gender Identity/Expression,,ADW,810997,401701.35,136862.76,38.89961512,-76.98038661,,{FB6C520D-C3CC-4283-A13D-04BF69E3A043},,,MPD,2024/02/16 21:02:52+00,3121,
-77.0102111552113,38.8707555755724,21075727,Unit block of Q St SW,2021/06/07 04:00:00+00,1720,2021/06/07 04:00:00+00,2021,6,1D,Ward 6,Sexual Orientation,,Damage/Defacing/Destruction of Property,815975,399114.08,133658.13,38.87074779,-77.01020887,,{AC62F44F-A409-4A7F-8392-EF0101B00746},,,MPD,2024/02/16 21:02:52+00,3122,
-77.0403015897463,38.9256427025221,21076169,1700 block of Lanier Pl NW,2021/06/08 04:00:00+00,1331,2021/06/08 04:00:00+00,2021,6,3D,Ward 1,Race,Black,Simple Assault,803620,396505.54,139751.76,38.92563491,-77.04029929,,{2DFF97EC-A4CB-4F7E-A964-549DEB9F9A6B},,,MPD,2024/02/16 21:02:52+00,3123,
-77.0194555409113,38.9152308032128,21078458,500 block of Florida Ave NW,2021/06/12 04:00:00+00,1500,2021/06/12 04:00:00+00,2021,6,3D,Ward 2,Sexual Orientation,,ADW,805737,398312.91,138595.36,38.91522301,-77.01945325,,{CCDBFAD3-83CB-45AB-BC63-4F2B36F5B331},,,MPD,2024/02/16 21:02:52+00,3124,
-77.0283777700234,38.9257552971272,21081155,1200 block of Girard St NW,2021/06/16 04:00:00+00,2115,2021/06/17 04:00:00+00,2021,6,3D,Ward 1,Sexual Orientation,,Damage/Defacing/Destruction of Property,803184,397539.49,139763.87,38.9257475,-77.02837548,,{86BAC43A-12C7-4C0B-A60E-8EA621087F8C},,,MPD,2024/02/16 21:02:52+00,3125,
-77.0288529838895,38.9045799161347,21080594,1200 block of Massachusetts Ave NW,2021/06/16 04:00:00+00,0750,2021/06/16 04:00:00+00,2021,6,2D,Ward 2,Ethnicity/National Origin,Hispanic,Threats,809146,397497.54,137413.24,38.90457213,-77.02885069,,{D4699013-6869-4046-9CA2-4FB5AB530FA3},,,MPD,2024/02/16 21:02:52+00,3126,
-77.0396554650008,38.9246640795471,21080991,1700 block of Columbia Rd NW,2021/06/17 04:00:00+00,0112,2021/06/17 04:00:00+00,2021,6,3D,Ward 1,Ethnicity/National Origin,Asian,Simple Assault,800952,396561.52,139643.1,38.92465629,-77.03965317,,{158CD4C8-E772-446B-B799-5BD78977CDA0},,,MPD,2024/02/16 21:02:52+00,3127,
-76.9109293384567,38.8924346570921,21082033,200 block of 63rd St NE,2021/06/18 04:00:00+00,2100,2021/06/18 04:00:00+00,2021,6,6D,Ward 7,Sexual Orientation,,ADW,804871,407727.34810112,136068.3934997,38.89242687,-76.91092708,,{8EB86468-DD82-4D06-9CAB-9DDB0EFE42CF},,,MPD,2024/02/16 21:02:52+00,3128,
-77.0255738985631,38.9707450932095,21082372,800 block of Venable Pl NW,2021/06/19 04:00:00+00,1311,2021/06/19 04:00:00+00,2021,6,4D,Ward 4,Ethnicity/National Origin,Chinese,Threats,800288,397784.02,144758.07,38.97073729,-77.0255716,,{B067DB61-99A9-4508-BA2E-E70B467B0613},,,MPD,2024/02/16 21:02:52+00,3129,
-77.0558833403776,38.9052614143638,21082367,2700 block of M St NW,2021/06/19 04:00:00+00,1230,2021/06/19 04:00:00+00,2021,6,2D,Ward 2,Race,Black,Simple Assault,806756,395153.02,137489.98,38.90525363,-77.05588104,,{09265266-302E-45C2-854B-7B4394BF24F1},,,MPD,2024/02/16 21:02:52+00,3130,
-77.0337752566773,38.9352427655384,21087454,1400 block of Otis Pl NW,2021/06/25 04:00:00+00,0500,2021/06/28 04:00:00+00,2021,6,4D,Ward 1,Sexual Orientation,,Simple Assault,800354,397071.85,140817.22,38.93523497,-77.03377296,,{E7E41062-0AFD-4C9F-B6DC-236BDDBAA366},,,MPD,2024/02/16 21:02:52+00,3131,
-77.0276558809687,38.9535014677506,21091642,5200 block of Georgia Ave NW,2021/07/05 04:00:00+00,1234,2021/07/06 04:00:00+00,2021,7,4D,Ward 4,Sexual Orientation,,Simple Assault,806943,397603.02,142843.92,38.95349367,-77.02765359,,{2CEFEB3B-ABE0-40CF-9A7B-2033FF2A2D88},,,MPD,2024/02/16 21:02:52+00,3132,
-77.0334190712734,38.9647296601061,21092692,6100 block of 14th St NW,2021/07/06 04:00:00+00,1100,2021/07/07 04:00:00+00,2021,7,4D,Ward 4,Sexual Orientation,,Threats,814502,397103.93,144090.52,38.96472186,-77.03341677,,{CD62BBDA-DFEC-4D6A-B958-4F144B506E46},,,MPD,2024/02/16 21:02:52+00,3133,
-77.0588789953229,38.9362028291005,21092966,3500 block of Connecticut Ave NW,2021/07/07 04:00:00+00,1615,2021/07/07 04:00:00+00,2021,7,2D,Ward 3,Sex/Gender,Female,Robbery,804840,394895.4,140924.9,38.93619504,-77.05887669,,{77628548-F25D-440B-8E3F-33A764AAD6E0},,,MPD,2024/02/16 21:02:52+00,3134,
-77.0029562372492,38.877013310487,21093819,1100 block of 2nd Pl SE,2021/07/08 04:00:00+00,2322,2021/07/09 04:00:00+00,2021,7,1D,Ward 8,Sexual Orientation,,Simple Assault,811711,399743.68,134352.74,38.87700553,-77.00295395,,{B6B0B7FC-D621-4B0E-963C-9B693BE57FC6},,,MPD,2024/02/16 21:02:52+00,3135,
-77.020914492172,38.8998196995033,21094397,600 block of H St NW,2021/07/10 04:00:00+00,0050,2021/07/10 04:00:00+00,2021,7,1D,Ward 2,Ethnicity/National Origin,Chinese,Threats,807858,398185.99,136884.63,38.89981191,-77.0209122,,{7D5F07EE-8D79-4A25-AD0C-8CF4DD5C9926},,,MPD,2024/02/16 21:02:52+00,3136,
-77.0596116855645,38.902600214737,21095418,3000 block of K St NW,2021/07/11 04:00:00+00,2357,2021/07/12 04:00:00+00,2021,7,2D,Ward 2,Race,Black,Threats,801873,394829.44,137194.77,38.90259243,-77.05960938,,{41B247F1-23B2-4D3A-A9A0-56B6DBE0DE9C},,,MPD,2024/02/16 21:02:52+00,3137,
-77.0171919882222,38.9005312464722,21098843,400 block of Massachusetts Ave NW,2021/07/17 04:00:00+00,2137,2021/07/17 04:00:00+00,2021,7,1D,Ward 6,Ethnicity/National Origin,Jewish,Threats,806146,398508.91,136963.55,38.90052346,-77.0171897,,{E9D02208-361A-4F34-869A-832E9BBDFF69},,,MPD,2024/02/16 21:02:52+00,3138,
-77.027558300463,38.9013392925147,21100553,1100 block of I St NW,2021/07/20 04:00:00+00,2035,2021/07/20 04:00:00+00,2021,7,2D,Ward 2,Sexual Orientation,,ADW,801091,397609.73,137053.47,38.90133151,-77.02755601,,{41F98E89-BECF-4996-BF49-85E8C4B581C6},,,MPD,2024/02/16 21:02:52+00,3139,
